amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
1273674.05,1273674.05,0,0,0,1,0,0,0,1
1273674.05,1273674.05,0,0,1273674.05,1,1,0,0,0
1122508.34,1122508.34,0,0,0,1,0,0,0,1
1122508.34,1122508.34,0,816132.63,1938640.97,1,1,0,0,0
4589441.44,4589441.44,0,0,0,1,0,0,0,1
4589441.44,4589441.44,0,394239.02,4983680.46,1,1,0,0,0
286670.9,286670.9,0,0,0,1,0,0,0,1
286670.9,286670.9,0,1028298.11,1314969.01,1,1,0,0,0
1515291.19,1515291.19,0,0,0,1,0,0,0,1
1515291.19,1515291.19,0,234869.29,1750160.47,1,1,0,0,0
130653.37,130653.37,0,0,0,1,0,0,0,1
130653.37,130653.37,0,89246.77,219900.14,1,1,0,0,0
54994.1,54994.1,0,0,0,1,0,0,0,1
54994.1,54994.1,0,14941.39,69935.49,1,1,0,0,0
28871.9,28871.9,0,0,0,1,0,0,0,1
28871.9,28871.9,0,500205.51,529077.41,1,1,0,0,0
1422963.14,1422963.14,0,0,0,1,0,0,0,1
1422963.14,1422963.14,0,0,1422963.14,1,1,0,0,0
2388251.16,2388251.16,0,0,0,1,0,0,0,1
2388251.16,2388251.16,0,2624386.6,5012637.76,1,1,0,0,0
2222544,2222544,0,0,0,1,0,0,0,1
2222544,2222544,0,134545.99,2357089.98,1,1,0,0,0
253793.28,253793.28,0,0,0,1,0,0,0,1
253793.28,253793.28,0,525977.66,779770.94,1,1,0,0,0
127905.82,127905.82,0,0,0,1,0,0,0,1
127905.82,127905.82,0,0,127905.82,1,1,0,0,0
891944.51,891944.51,0,0,0,1,0,0,0,1
891944.51,891944.51,0,0,891944.51,1,1,0,0,0
146681.74,146681.74,0,0,0,1,0,0,0,1
146681.74,146681.74,0,63872.75,210554.49,1,1,0,0,0
46081.45,46081.45,0,0,0,1,0,0,0,1
46081.45,46081.45,0,379334.45,425415.9,1,1,0,0,0
1076739.91,1076739.91,0,0,0,1,0,0,0,1
1076739.91,1076739.91,0,2186542.64,3263282.55,1,1,0,0,0
548335.12,548335.12,0,0,0,1,0,0,0,1
548335.12,548335.12,0,6534669.47,7083004.6,1,1,0,0,0
656118.37,656118.37,0,0,0,1,0,0,0,1
656118.37,656118.37,0,161482.64,817601.02,1,1,0,0,0
872199.82,872199.82,0,0,0,1,0,0,0,1
872199.82,872199.82,0,5447159.73,6319359.54,1,1,0,0,0
22025.14,22025.14,0,0,0,1,0,0,0,1
22025.14,22025.14,0,1730076.39,1752101.53,1,1,0,0,0
710385.55,710385.55,0,0,0,1,0,0,0,1
710385.55,710385.55,0,664259.42,1374644.97,1,1,0,0,0
137508.01,137508.01,0,0,0,1,0,0,0,1
137508.01,137508.01,0,0,137508.01,1,1,0,0,0
639468.22,639468.22,0,0,0,1,0,0,0,1
639468.22,639468.22,0,185390.74,824858.96,1,1,0,0,0
1254092.1,1254092.1,0,0,0,1,0,0,0,1
1254092.1,1254092.1,0,0,1254092.1,1,1,0,0,0
1762680.47,1762680.47,0,0,0,1,0,0,0,1
1762680.47,1762680.47,0,3039981.66,4802662.12,1,1,0,0,0
142336.65,142336.65,0,0,0,1,0,0,0,1
142336.65,142336.65,0,267803.17,410139.82,1,1,0,0,0
306833.41,306833.41,0,0,0,1,0,0,0,1
306833.41,306833.41,0,0,306833.41,1,1,0,0,0
86170.94,86170.94,0,0,0,1,0,0,0,1
86170.94,86170.94,0,288270.7,374441.64,1,1,0,0,0
803794.53,803794.53,0,0,0,1,0,0,0,1
803794.53,803794.53,0,305482.84,1109277.37,1,1,0,0,0
125159.2,125159.2,0,0,0,1,0,0,0,1
125159.2,125159.2,0,26664.19,151823.38,1,1,0,0,0
655294.3,655294.3,0,0,0,1,0,0,0,1
655294.3,655294.3,0,1510159.85,2165454.15,1,1,0,0,0
1457085.28,1457085.28,0,0,0,1,0,0,0,1
1457085.28,1457085.28,0,0,1457085.28,1,1,0,0,0
539087.79,539087.79,0,0,0,1,0,0,0,1
539087.79,539087.79,0,44825.34,583913.14,1,1,0,0,0
1767112.66,1767112.66,0,0,0,1,0,0,0,1
1767112.66,1767112.66,0,1807813.82,3574926.48,1,1,0,0,0
40413.81,40413.81,0,0,0,1,0,0,0,1
40413.81,40413.81,0,0,40413.81,1,1,0,0,0
2988103.3,2988103.3,0,0,0,1,0,0,0,1
2988103.3,2988103.3,0,1402954.55,4391057.85,1,1,0,0,0
35496.47,35496.47,0,0,0,1,0,0,0,1
35496.47,35496.47,0,123871.82,159368.28,1,1,0,0,0
188854.39,188854.39,0,0,0,1,0,0,0,1
188854.39,188854.39,0,0,188854.39,1,1,0,0,0
216351.05,216351.05,0,0,0,1,0,0,0,1
216351.05,216351.05,0,0,216351.05,1,1,0,0,0
511379.9,511379.9,0,0,0,1,0,0,0,1
511379.9,511379.9,0,3439249.7,3950629.6,1,1,0,0,0
1409248.64,1409248.64,0,0,0,1,0,0,0,1
1409248.64,1409248.64,0,914125.46,2323374.1,1,1,0,0,0
1486955.35,1486955.35,0,0,0,1,0,0,0,1
1486955.35,1486955.35,0,2163500.29,3650455.64,1,1,0,0,0
71277.45,71277.45,0,0,0,1,0,0,0,1
71277.45,71277.45,0,2698147.17,2769424.62,1,1,0,0,0
8999.56,8999.56,0,0,0,1,0,0,0,1
8999.56,8999.56,0,0,8999.56,1,1,0,0,0
2231.46,2231.46,0,0,0,1,0,0,0,1
2231.46,2231.46,0,0,2231.46,1,1,0,0,0
186227.75,186227.75,0,0,0,1,0,0,0,1
186227.75,186227.75,0,225566.47,411794.22,1,1,0,0,0
110457,110457,0,0,0,1,0,0,0,1
110457,110457,0,4174451.61,4284908.61,1,1,0,0,0
219489.62,219489.62,0,0,0,1,0,0,0,1
219489.62,219489.62,0,0,219489.62,1,1,0,0,0
2708906.59,2708906.59,0,0,0,1,0,0,0,1
2708906.59,2708906.59,0,0,2708906.59,1,1,0,0,0
1299860.86,1299860.86,0,0,0,1,0,0,0,1
1299860.86,1299860.86,0,0,1299860.86,1,1,0,0,0
418691.02,418691.02,0,0,0,1,0,0,0,1
418691.02,418691.02,0,628282.31,1046973.33,1,1,0,0,0
570649.33,570649.33,0,0,0,1,0,0,0,1
570649.33,570649.33,0,0,570649.33,1,1,0,0,0
37133.63,37133.63,0,0,0,1,0,0,0,1
37133.63,37133.63,0,848718.57,885852.2,1,1,0,0,0
204675.48,204675.48,0,0,0,1,0,0,0,1
204675.48,204675.48,0,109380.43,314055.91,1,1,0,0,0
36847.9,36847.9,0,0,0,1,0,0,0,1
36847.9,36847.9,0,0,36847.9,1,1,0,0,0
99808.45,99808.45,0,0,0,1,0,0,0,1
99808.45,99808.45,0,47744.92,147553.37,1,1,0,0,0
566142.89,566142.89,0,0,0,1,0,0,0,1
566142.89,566142.89,0,1344558.46,1910701.34,1,1,0,0,0
7060216.94,7060216.94,0,0,0,1,0,0,0,1
7060216.94,7060216.94,0,194244.35,7254461.29,1,1,0,0,0
177344.53,177344.53,0,0,0,1,0,0,0,1
177344.53,177344.53,0,567501.75,744846.28,1,1,0,0,0
126375.17,126375.17,0,0,0,1,0,0,0,1
126375.17,126375.17,0,0,126375.17,1,1,0,0,0
3523089.46,3523089.46,0,0,0,1,0,0,0,1
3523089.46,3523089.46,0,8737618.15,12260707.61,1,1,0,0,0
252417.45,252417.45,0,0,0,1,0,0,0,1
252417.45,252417.45,0,401309.51,653726.95,1,1,0,0,0
20243.24,20243.24,0,0,0,1,0,0,0,1
20243.24,20243.24,0,1132460.42,1152703.66,1,1,0,0,0
94613.12,94613.12,0,0,0,1,0,0,0,1
94613.12,94613.12,0,0,94613.12,1,1,0,0,0
904124.58,904124.58,0,0,0,1,0,0,0,1
904124.58,904124.58,0,700603.93,1604728.51,1,1,0,0,0
93732.16,93732.16,0,0,0,1,0,0,0,1
93732.16,93732.16,0,131244.99,224977.15,1,1,0,0,0
535654.59,535654.59,0,0,0,1,0,0,0,1
535654.59,535654.59,0,448145.96,983800.55,1,1,0,0,0
743311.65,743311.65,0,0,0,1,0,0,0,1
743311.65,743311.65,0,0,743311.65,1,1,0,0,0
2145934.81,2145934.81,0,0,0,1,0,0,0,1
2145934.81,2145934.81,0,757371.57,2903306.38,1,1,0,0,0
3595911.39,3595911.39,0,0,0,1,0,0,0,1
3595911.39,3595911.39,0,82970.96,3678882.35,1,1,0,0,0
98692.72,98692.72,0,0,0,1,0,0,0,1
98692.72,98692.72,0,67599.16,166291.88,1,1,0,0,0
1129884.18,1129884.18,0,0,0,1,0,0,0,1
1129884.18,1129884.18,0,510421.5,1640305.68,1,1,0,0,0
574709.63,574709.63,0,0,0,1,0,0,0,1
574709.63,574709.63,0,0,574709.63,1,1,0,0,0
501496.31,501496.31,0,0,0,1,0,0,0,1
501496.31,501496.31,0,0,501496.31,1,1,0,0,0
42418.85,42418.85,0,0,0,1,0,0,0,1
42418.85,42418.85,0,0,42418.85,1,1,0,0,0
314976.75,314976.75,0,0,0,1,0,0,0,1
314976.75,314976.75,0,0,314976.75,1,1,0,0,0
37119.58,37119.58,0,0,0,1,0,0,0,1
37119.58,37119.58,0,0,37119.58,1,1,0,0,0
1636403.22,1636403.22,0,0,0,1,0,0,0,1
1636403.22,1636403.22,0,1116093.45,2752496.67,1,1,0,0,0
2908264.69,2908264.69,0,0,0,1,0,0,0,1
2908264.69,2908264.69,0,2786059.72,5694324.4,1,1,0,0,0
966222.5,966222.5,0,0,0,1,0,0,0,1
966222.5,966222.5,0,331251.33,1297473.83,1,1,0,0,0
120232.13,120232.13,0,0,0,1,0,0,0,1
120232.13,120232.13,0,2419860.01,2540092.14,1,1,0,0,0
1844357.26,1844357.26,0,0,0,1,0,0,0,1
1844357.26,1844357.26,0,3549005.46,5393362.71,1,1,0,0,0
1001167.03,1001167.03,0,0,0,1,0,0,0,1
1001167.03,1001167.03,0,4960.52,1006127.56,1,1,0,0,0
116977.16,116977.16,0,0,0,1,0,0,0,1
116977.16,116977.16,0,285995.28,402972.44,1,1,0,0,0
530377.28,530377.28,0,0,0,1,0,0,0,1
530377.28,530377.28,0,232558.45,762935.73,1,1,0,0,0
2066848.27,2066848.27,0,0,0,1,0,0,0,1
2066848.27,2066848.27,0,0,2066848.27,1,1,0,0,0
2694857.26,2694857.26,0,0,0,1,0,0,0,1
2694857.26,2694857.26,0,573517.09,3268374.34,1,1,0,0,0
1562871.32,1562871.32,0,0,0,1,0,0,0,1
1562871.32,1562871.32,0,802340.28,2365211.6,1,1,0,0,0
1243269.91,1243269.91,0,0,0,1,0,0,0,1
1243269.91,1243269.91,0,25244.22,1268514.13,1,1,0,0,0
522465.43,522465.43,0,0,0,1,0,0,0,1
522465.43,522465.43,0,1116912.37,1639377.8,1,1,0,0,0
12477.96,12477.96,0,0,0,1,0,0,0,1
12477.96,12477.96,0,0,12477.96,1,1,0,0,0
85408.24,85408.24,0,0,0,1,0,0,0,1
85408.24,85408.24,0,299363.12,384771.36,1,1,0,0,0
251621.18,251621.18,0,0,0,1,0,0,0,1
251621.18,251621.18,0,8078266.37,8329887.55,1,1,0,0,0
149279.69,149279.69,0,0,0,1,0,0,0,1
149279.69,149279.69,0,229339.41,378619.1,1,1,0,0,0
16671.29,16671.29,0,0,0,1,0,0,0,1
16671.29,16671.29,0,794922.06,811593.35,1,1,0,0,0
1761021.33,1761021.33,0,0,0,1,0,0,0,1
1761021.33,1761021.33,0,9967.28,1770988.61,1,1,0,0,0
466359.63,466359.63,0,0,0,1,0,0,0,1
466359.63,466359.63,0,910109.57,1376469.2,1,1,0,0,0
4032691.34,4032691.34,0,0,0,1,0,0,0,1
4032691.34,4032691.34,0,0,4032691.34,1,1,0,0,0
50845.13,50845.13,0,0,0,1,0,0,0,1
50845.13,50845.13,0,2739530.31,2790375.44,1,1,0,0,0
10000000,11812161.42,1812161.42,0,0,1,0,0,0,1
10000000,10000000,0,0,10000000,1,1,0,0,0
1812161.42,1812161.42,0,0,0,1,0,0,0,1
1812161.42,1812161.42,0,0,1812161.42,1,1,0,0,0
167963.64,167963.64,0,0,0,1,0,0,0,1
167963.64,167963.64,0,0,167963.64,1,1,0,0,0
897427.17,897427.17,0,0,0,1,0,0,0,1
897427.17,897427.17,0,75092.82,972520,1,1,0,0,0
3794763.63,3794763.63,0,0,0,1,0,0,0,1
3794763.63,3794763.63,0,250142.64,4044906.27,1,1,0,0,0
2040209.74,2040209.74,0,0,0,1,0,0,0,1
2040209.74,2040209.74,0,11240377.72,13280587.46,1,1,0,0,0
1082718.08,1082718.08,0,0,0,1,0,0,0,1
1082718.08,1082718.08,0,0,1082718.08,1,1,0,0,0
224913.14,224913.14,0,0,0,1,0,0,0,1
224913.14,224913.14,0,1063073.21,1287986.36,1,1,0,0,0
21698.13,21698.13,0,0,0,1,0,0,0,1
21698.13,21698.13,0,75618.16,97316.28,1,1,0,0,0
202263.03,202263.03,0,0,0,1,0,0,0,1
202263.03,202263.03,0,538324.08,740587.11,1,1,0,0,0
1860190.06,1860190.06,0,0,0,1,0,0,0,1
1860190.06,1860190.06,0,300576.4,2160766.46,1,1,0,0,0
105859.41,105859.41,0,0,0,1,0,0,0,1
105859.41,105859.41,0,1210162.91,1316022.32,1,1,0,0,0
49571.87,49571.87,0,0,0,1,0,0,0,1
49571.87,49571.87,0,312586.22,362158.08,1,1,0,0,0
377919.58,377919.58,0,0,0,1,0,0,0,1
377919.58,377919.58,0,617276.1,995195.68,1,1,0,0,0
107773.49,107773.49,0,0,0,1,0,0,0,1
107773.49,107773.49,0,2071923.99,2179697.48,1,1,0,0,0
746518.21,746518.21,0,0,0,1,0,0,0,1
746518.21,746518.21,0,348702.45,1095220.66,1,1,0,0,0
254440.83,254440.83,0,0,0,1,0,0,0,1
254440.83,254440.83,0,0,254440.83,1,1,0,0,0
130987.75,130987.75,0,0,0,1,0,0,0,1
130987.75,130987.75,0,0,130987.75,1,1,0,0,0
2142164,2142164,0,0,0,1,0,0,0,1
2142164,2142164,0,29822.78,2171986.78,1,1,0,0,0
43357.65,43357.65,0,0,0,1,0,0,0,1
43357.65,43357.65,0,661905.95,705263.6,1,1,0,0,0
1241118.86,1241118.86,0,0,0,1,0,0,0,1
1241118.86,1241118.86,0,30436340.62,31677459.48,1,1,0,0,0
936976.86,936976.86,0,0,0,1,0,0,0,1
936976.86,936976.86,0,0,936976.86,1,1,0,0,0
174296.71,174296.71,0,0,0,1,0,0,0,1
174296.71,174296.71,0,234032.55,408329.26,1,1,0,0,0
990857.53,990857.53,0,0,0,1,0,0,0,1
990857.53,990857.53,0,679698.52,1670556.05,1,1,0,0,0
91637.51,91637.51,0,0,0,1,0,0,0,1
91637.51,91637.51,0,7336697.67,7428335.18,1,1,0,0,0
2658595.89,2658595.89,0,0,0,1,0,0,0,1
2658595.89,2658595.89,0,286931.14,2945527.03,1,1,0,0,0
2221683.68,2221683.68,0,0,0,1,0,0,0,1
2221683.68,2221683.68,0,2110248.3,4331931.98,1,1,0,0,0
188249.17,188249.17,0,0,0,1,0,0,0,1
188249.17,188249.17,0,381115.19,569364.36,1,1,0,0,0
355832.18,355832.18,0,0,0,1,0,0,0,1
355832.18,355832.18,0,92057.45,447889.63,1,1,0,0,0
994676.91,994676.91,0,0,0,1,0,0,0,1
994676.91,994676.91,0,0,994676.91,1,1,0,0,0
6351930.74,6351930.74,0,0,0,1,0,0,0,1
6351930.74,6351930.74,0,475618,6827548.75,1,1,0,0,0
629958,629958,0,0,0,1,0,0,0,1
629958,629958,0,403252.79,1033210.79,1,1,0,0,0
4289.18,4289.18,0,0,0,1,0,0,0,1
4289.18,4289.18,0,0,4289.18,1,1,0,0,0
1399637.19,1399637.19,0,0,0,1,0,0,0,1
1399637.19,1399637.19,0,0,1399637.19,1,1,0,0,0
9639052.83,9639052.83,0,0,0,1,0,0,0,1
9639052.83,9639052.83,0,313136.58,9952189.42,1,1,0,0,0
99793.9,99793.9,0,0,0,1,0,0,0,1
99793.9,99793.9,0,209608.93,309402.83,1,1,0,0,0
621569.61,621569.61,0,0,0,1,0,0,0,1
621569.61,621569.61,0,270256.82,891826.43,1,1,0,0,0
222097.11,222097.11,0,0,0,1,0,0,0,1
222097.11,222097.11,0,383533.13,605630.23,1,1,0,0,0
144065.75,144065.75,0,0,0,1,0,0,0,1
144065.75,144065.75,0,203138.85,347204.6,1,1,0,0,0
8097183.22,8097183.22,0,0,0,1,0,0,0,1
8097183.22,8097183.22,0,2324.55,8099507.77,1,1,0,0,0
5245375.3,5245375.3,0,0,0,1,0,0,0,1
5245375.3,5245375.3,0,0,5245375.3,1,1,0,0,0
1244037.74,1244037.74,0,0,0,1,0,0,0,1
1244037.74,1244037.74,0,0,1244037.74,1,1,0,0,0
938288.58,938288.58,0,0,0,1,0,0,0,1
938288.58,938288.58,0,0,938288.58,1,1,0,0,0
426532.4,426532.4,0,0,0,1,0,0,0,1
426532.4,426532.4,0,94613.13,521145.53,1,1,0,0,0
829012.31,829012.31,0,0,0,1,0,0,0,1
829012.31,829012.31,0,0,829012.31,1,1,0,0,0
1848199.45,1848199.45,0,0,0,1,0,0,0,1
1848199.45,1848199.45,0,1668360.97,3516560.42,1,1,0,0,0
6910926.92,6910926.92,0,0,0,1,0,0,0,1
6910926.92,6910926.92,0,2645322.19,9556249.11,1,1,0,0,0
6339.42,6339.42,0,0,0,1,0,0,0,1
6339.42,6339.42,0,342469.02,348808.44,1,1,0,0,0
701707.89,701707.89,0,0,0,1,0,0,0,1
701707.89,701707.89,0,3010281.05,3711988.94,1,1,0,0,0
321883.89,321883.89,0,0,0,1,0,0,0,1
321883.89,321883.89,0,52392.86,374276.75,1,1,0,0,0
310873.76,310873.76,0,0,0,1,0,0,0,1
310873.76,310873.76,0,489009.18,799882.93,1,1,0,0,0
4483868.79,4483868.79,0,0,0,1,0,0,0,1
4483868.79,4483868.79,0,1340132.06,5824000.85,1,1,0,0,0
138993.63,138993.63,0,0,0,1,0,0,0,1
138993.63,138993.63,0,0,138993.63,1,1,0,0,0
3062506.58,3062506.58,0,0,0,1,0,0,0,1
3062506.58,3062506.58,0,0,3062506.58,1,1,0,0,0
139210.23,139210.23,0,0,0,1,0,0,0,1
139210.23,139210.23,0,389208.21,528418.44,1,1,0,0,0
617668.37,617668.37,0,0,0,1,0,0,0,1
617668.37,617668.37,0,108637.75,975065.21,1,1,0,0,0
1864022.05,1864022.05,0,0,149522.78,1,0,0,0,1
1864022.05,1864022.05,0,1435908.91,3299930.96,1,1,0,0,0
1494432.21,1494432.21,0,0,0,1,0,0,0,1
1494432.21,1494432.21,0,0,1494432.21,1,1,0,0,0
201988.55,201988.55,0,0,0,1,0,0,0,1
201988.55,201988.55,0,0,201988.55,1,1,0,0,0
21531,21531,0,0,0,1,0,0,0,1
21531,21531,0,0,21531,1,1,0,0,0
511259.05,511259.05,0,0,0,1,0,0,0,1
511259.05,511259.05,0,2120181.23,2789221.38,1,1,0,0,0
53340.45,53340.45,0,0,0,1,0,0,0,1
53340.45,53340.45,0,0,53340.45,1,1,0,0,0
10000000,17476725.66,7476725.66,0,0,1,0,0,0,1
10000000,10000000,0,179252.82,10179252.82,1,1,0,0,0
7476725.66,7476725.66,0,0,0,1,0,0,0,1
7476725.66,7476725.66,0,99749.6,7576475.27,1,1,0,0,0
2540410.33,2540410.33,0,0,0,1,0,0,0,1
2540410.33,2540410.33,0,0,2301330.2,1,1,0,0,0
2745923.02,2745923.02,0,0,0,1,0,0,0,1
2745923.02,2745923.02,0,3749390.59,6495313.61,1,1,0,0,0
2248584.96,2248584.96,0,0,0,1,0,0,0,1
2248584.96,2248584.96,0,44660.15,2293245.11,1,1,0,0,0
124057.58,124057.58,0,0,0,1,0,0,0,1
124057.58,124057.58,0,1594382.92,1718440.5,1,1,0,0,0
768520.15,768520.15,0,0,0,1,0,0,0,1
768520.15,768520.15,0,218306.5,986826.65,1,1,0,0,0
2479940.21,2479940.21,0,0,0,1,0,0,0,1
2479940.21,2479940.21,0,0,2479940.21,1,1,0,0,0
3735525,3735525,0,0,0,1,0,0,0,1
3735525,3735525,0,17860.51,3753385.51,1,1,0,0,0
190737.49,190737.49,0,0,0,1,0,0,0,1
190737.49,190737.49,0,1565285.75,1756023.24,1,1,0,0,0
1400472.01,1400472.01,0,0,0,1,0,0,0,1
1400472.01,1400472.01,0,1049307.17,2449779.18,1,1,0,0,0
899782.7,899782.7,0,0,0,1,0,0,0,1
899782.7,899782.7,0,106863.62,1006646.32,1,1,0,0,0
212130.67,212130.67,0,0,0,1,0,0,0,1
212130.67,212130.67,0,1542937.19,2133644.57,1,1,0,0,0
1159010.44,1159010.44,0,0,0,1,0,0,0,1
1159010.44,1159010.44,0,175085.52,1334095.97,1,1,0,0,0
16274.51,16274.51,0,0,0,1,0,0,0,1
16274.51,16274.51,0,44245.22,60519.73,1,1,0,0,0
57512.29,57512.29,0,0,0,1,0,0,0,1
57512.29,57512.29,0,0,57512.29,1,1,0,0,0
100109.03,100109.03,0,0,0,1,0,0,0,1
100109.03,100109.03,0,0,100109.03,1,1,0,0,0
2460110.25,2460110.25,0,0,0,1,0,0,0,1
2460110.25,2460110.25,0,144735.49,2604845.74,1,1,0,0,0
10000000,13892156.3,3892156.3,0,0,1,0,0,0,1
10000000,10000000,0,34082.32,10034082.32,1,1,0,0,0
3892156.3,3892156.3,0,0,0,1,0,0,0,1
3892156.3,3892156.3,0,5663227.36,9555383.66,1,1,0,0,0
1525742.02,1525742.02,0,0,0,1,0,0,0,1
1525742.02,1525742.02,0,0,1525742.02,1,1,0,0,0
60646.82,60646.82,0,0,0,1,0,0,0,1
60646.82,60646.82,0,43264.78,103911.6,1,1,0,0,0
515645.16,515645.16,0,0,0,1,0,0,0,1
515645.16,515645.16,0,283377.85,799023.01,1,1,0,0,0
128417.96,128417.96,0,0,0,1,0,0,0,1
128417.96,128417.96,0,99429.91,227847.87,1,1,0,0,0
7927.06,7927.06,0,0,0,1,0,0,0,1
7927.06,7927.06,0,0,7927.06,1,1,0,0,0
3263443.15,3263443.15,0,0,0,1,0,0,0,1
3263443.15,3263443.15,0,927721.34,4191164.5,1,1,0,0,0
199878.85,199878.85,0,0,0,1,0,0,0,1
199878.85,199878.85,0,403269.69,603148.54,1,1,0,0,0
1457343.37,1457343.37,0,0,0,1,0,0,0,1
1457343.37,1457343.37,0,0,1457343.37,1,1,0,0,0
95267.81,95267.81,0,0,0,1,0,0,0,1
95267.81,95267.81,0,0,95267.81,1,1,0,0,0
7563536.91,7563536.91,0,0,0,1,0,0,0,1
7563536.91,7563536.91,0,667243.49,8265310.34,1,1,0,0,0
1265379.37,1265379.37,0,0,0,1,0,0,0,1
1265379.37,1265379.37,0,0,1265379.37,1,1,0,0,0
417217.89,417217.89,0,0,0,1,0,0,0,1
417217.89,417217.89,0,2468054.62,2885272.51,1,1,0,0,0
3116833.75,3116833.75,0,0,0,1,0,0,0,1
3116833.75,3116833.75,0,456298.06,3573131.82,1,1,0,0,0
433348.97,433348.97,0,0,0,1,0,0,0,1
433348.97,433348.97,0,1757052.79,2190401.76,1,1,0,0,0
1746415.27,1746415.27,0,0,0,1,0,0,0,1
1746415.27,1746415.27,0,532359.77,2278775.04,1,1,0,0,0
1010857.38,1010857.38,0,0,0,1,0,0,0,1
1010857.38,1010857.38,0,0,1010857.38,1,1,0,0,0
234723.4,234723.4,0,0,0,1,0,0,0,1
234723.4,234723.4,0,0,234723.4,1,1,0,0,0
303432.45,303432.45,0,0,0,1,0,0,0,1
303432.45,303432.45,0,0,522695.73,1,1,0,0,0
11653.98,11653.98,0,0,0,1,0,0,0,1
11653.98,11653.98,0,341465.93,325869.89,1,1,0,0,0
375141.86,375141.86,0,0,0,1,0,0,0,1
375141.86,375141.86,0,124753.19,252008.88,1,1,0,0,0
98918.12,98918.12,0,0,0,1,0,0,0,1
98918.12,98918.12,0,7257771.83,7356689.94,1,1,0,0,0
4400457.84,4400457.84,0,0,0,1,0,0,0,1
4400457.84,4400457.84,0,1284135.8,5684593.64,1,1,0,0,0
2873536.01,2873536.01,0,0,0,1,0,0,0,1
2873536.01,2873536.01,0,0,2873536.01,1,1,0,0,0
649968.87,649968.87,0,0,0,1,0,0,0,1
649968.87,649968.87,0,663346.95,1085776.19,1,1,0,0,0
53782.87,53782.87,0,0,0,1,0,0,0,1
53782.87,53782.87,0,0,53782.87,1,1,0,0,0
6783.47,6783.47,0,0,0,1,0,0,0,1
6783.47,6783.47,0,88745.55,95529.02,1,1,0,0,0
456360.87,456360.87,0,0,0,1,0,0,0,1
456360.87,456360.87,0,17610403.76,18066764.63,1,1,0,0,0
370382.39,370382.39,0,0,0,1,0,0,0,1
370382.39,370382.39,0,601219.23,971601.62,1,1,0,0,0
350800.27,350800.27,0,0,0,1,0,0,0,1
350800.27,350800.27,0,3904036.08,4254836.35,1,1,0,0,0
1589614.75,1589614.75,0,0,0,1,0,0,0,1
1589614.75,1589614.75,0,2163508.38,3753123.13,1,1,0,0,0
455372.54,455372.54,0,0,0,1,0,0,0,1
455372.54,455372.54,0,316179.07,771551.61,1,1,0,0,0
73064.41,73064.41,0,0,0,1,0,0,0,1
73064.41,73064.41,0,187838.1,260902.5,1,1,0,0,0
78810.3,78810.3,0,0,0,1,0,0,0,1
78810.3,78810.3,0,802788.52,881598.82,1,1,0,0,0
6168077.6,6168077.6,0,0,0,1,0,0,0,1
6168077.6,6168077.6,0,0,6168077.6,1,1,0,0,0
346374.54,346374.54,0,0,0,1,0,0,0,1
346374.54,346374.54,0,0,346374.54,1,1,0,0,0
1822754.86,1822754.86,0,0,0,1,0,0,0,1
1822754.86,1822754.86,0,1099.26,1823854.12,1,1,0,0,0
7068115.67,7068115.67,0,0,0,1,0,0,0,1
7068115.67,7068115.67,0,147582.41,7215698.08,1,1,0,0,0
3222396,3222396,0,0,0,1,0,0,0,1
3222396,3222396,0,112132.82,3334528.82,1,1,0,0,0
171337.99,171337.99,0,0,0,1,0,0,0,1
171337.99,171337.99,0,359188.01,530526.01,1,1,0,0,0
155854.37,155854.37,0,0,0,1,0,0,0,1
155854.37,155854.37,0,318930.35,474784.71,1,1,0,0,0
810599.16,810599.16,0,0,0,1,0,0,0,1
810599.16,810599.16,0,971634.6,1782233.77,1,1,0,0,0
1608571.02,1608571.02,0,0,0,1,0,0,0,1
1608571.02,1608571.02,0,194993.54,1803564.56,1,1,0,0,0
32076.17,32076.17,0,0,0,1,0,0,0,1
32076.17,32076.17,0,905007.28,937083.46,1,1,0,0,0
612743.87,612743.87,0,0,0,1,0,0,0,1
612743.87,612743.87,0,311807.53,924551.41,1,1,0,0,0
343999.8,343999.8,0,0,0,1,0,0,0,1
343999.8,343999.8,0,33423.37,377423.17,1,1,0,0,0
325732.34,325732.34,0,0,0,1,0,0,0,1
325732.34,325732.34,0,3734511.97,4060244.31,1,1,0,0,0
102750.55,102750.55,0,0,0,1,0,0,0,1
102750.55,102750.55,0,473786.58,576537.12,1,1,0,0,0
2120266.89,2120266.89,0,0,0,1,0,0,0,1
2120266.89,2120266.89,0,4076539.19,6196806.08,1,1,0,0,0
1767886.02,1767886.02,0,0,0,1,0,0,0,1
1767886.02,1767886.02,0,0,1767886.02,1,1,0,0,0
66448.19,66448.19,0,0,0,1,0,0,0,1
66448.19,66448.19,0,5042513.19,5108961.38,1,1,0,0,0
34301.19,34301.19,0,0,0,1,0,0,0,1
34301.19,34301.19,0,0,34301.19,1,1,0,0,0
1539687.27,1539687.27,0,0,0,1,0,0,0,1
1539687.27,1539687.27,0,256502.86,1796190.14,1,1,0,0,0
3572736.74,3572736.74,0,0,0,1,0,0,0,1
3572736.74,3572736.74,0,1362451.86,4935188.59,1,1,0,0,0
150245.05,150245.05,0,0,0,1,0,0,0,1
